"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2019년 01월 08일","95.479","95.285","95.615","95.280","17.14K","0.26%"
"2019년 01월 07일","95.228","95.705","95.730","95.195","23.36K","-0.55%"
"2019년 01월 04일","95.750","95.795","96.200","95.615","29.01K","-0.13%"
"2019년 01월 03일","95.878","96.350","96.370","95.775","31.52K","-0.57%"
"2019년 01월 02일","96.423","95.690","96.560","95.375","32.14K","0.72%"
"2018년 12월 31일","95.735","95.965","96.070","95.585","16.65K","-0.24%"
"2018년 12월 28일","95.965","96.020","96.050","95.740","14.17K","-0.04%"
"2018년 12월 27일","96.001","96.460","96.495","95.935","20.52K","-0.59%"
"2018년 12월 26일","96.568","96.100","96.650","96.020","15.66K","0.58%"
"2018년 12월 24일","96.007","96.440","96.440","95.870","13.93K","-0.46%"
"2018년 12월 21일","96.455","95.875","96.560","95.730","20.13K","0.76%"
"2018년 12월 20일","95.728","96.455","96.515","95.630","31.35K","-0.78%"
"2018년 12월 19일","96.484","96.390","96.565","95.995","20.14K","-0.09%"
"2018년 12월 18일","96.570","96.605","96.645","96.155","13.57K","-0.62%"
"2018년 12월 17일","97.175","97.425","97.470","97.130","0.36K","-0.26%"
"2018년 12월 14일","97.430","97.090","97.705","97.090","11.26K","0.39%"
"2018년 12월 13일","97.056","97.075","97.290","96.860","23.06K","0.04%"
"2018년 12월 12일","97.018","97.360","97.470","96.855","36.09K","-0.35%"
"2018년 12월 11일","97.358","97.140","97.520","96.830","29.72K","0.18%"
"2018년 12월 10일","97.183","96.700","97.210","96.325","37.93K","0.73%"
"2018년 12월 07일","96.476","96.755","96.890","96.465","20.04K","-0.30%"
"2018년 12월 06일","96.764","96.940","97.175","96.495","23.22K","-0.25%"
"2018년 12월 05일","97.010","96.940","97.155","96.755","12.13K","0.11%"
"2018년 12월 04일","96.902","96.890","97.070","96.300","25.71K","-0.07%"
"2018년 12월 03일","96.969","97.055","97.085","96.640","15.84K","-0.23%"
"2018년 11월 30일","97.196","96.705","97.240","96.635","17.87K","0.51%"
"2018년 11월 29일","96.699","96.780","96.930","96.545","19.21K","0.02%"
"2018년 11월 28일","96.681","97.310","97.455","96.580","29.53K","-0.62%"
"2018년 11월 27일","97.280","96.930","97.410","96.880","19.33K","0.31%"
"2018년 11월 26일","96.979","96.805","97.005","96.560","11.23K","0.16%"
"2018년 11월 23일","96.825","96.400","96.865","96.295","13.66K","0.25%"
"2018년 11월 22일","96.585","96.595","96.615","96.205","10.40K","0.00%"
"2018년 11월 21일","96.585","96.725","96.755","96.360","23.45K","-0.14%"
"2018년 11월 20일","96.716","96.095","96.770","95.930","19.07K","0.68%"
"2018년 11월 19일","96.066","96.275","96.435","95.985","15.66K","-0.28%"
"2018년 11월 16일","96.333","96.890","96.920","96.260","23.83K","-0.47%"
"2018년 11월 15일","96.791","96.830","97.245","96.625","36.08K","0.14%"
"2018년 11월 14일","96.659","96.910","97.260","96.585","37.71K","-0.50%"
"2018년 11월 13일","97.144","97.430","97.505","96.910","24.03K","-0.24%"
"2018년 11월 12일","97.382","96.875","97.530","96.800","21.08K","0.67%"
"2018년 11월 09일","96.734","96.475","96.850","96.455","16.03K","0.19%"
"2018년 11월 08일","96.550","95.995","96.580","95.895","17.93K","0.78%"
"2018년 11월 07일","95.807","95.765","96.285","95.485","34.01K","-0.32%"
"2018년 11월 06일","96.117","96.115","96.255","95.950","14.08K","0.04%"
"2018년 11월 05일","96.083","96.275","96.510","96.045","16.87K","-0.27%"
"2018년 11월 02일","96.343","96.130","96.405","95.795","31.27K","0.27%"
"2018년 11월 01일","96.081","96.885","96.910","96.000","29.79K","-0.85%"
"2018년 10월 31일","96.901","96.780","96.980","96.655","22.88K","0.11%"
"2018년 10월 30일","96.791","96.440","96.805","96.395","16.49K","0.46%"
"2018년 10월 29일","96.350","96.225","96.475","96.115","24.38K","0.23%"
"2018년 10월 26일","96.128","96.350","96.620","96.050","28.67K","-0.34%"
"2018년 10월 25일","96.455","96.120","96.500","95.975","28.29K","0.28%"
"2018년 10월 24일","96.182","95.710","96.305","95.665","28.40K","0.49%"
"2018년 10월 23일","95.713","95.775","95.920","95.545","22.79K","-0.04%"
"2018년 10월 22일","95.749","95.385","95.840","95.205","16.46K","0.32%"
"2018년 10월 19일","95.443","95.695","95.830","95.275","26.37K","-0.20%"
"2018년 10월 18일","95.638","95.365","95.735","95.210","23.26K","0.36%"
"2018년 10월 17일","95.297","94.795","95.375","94.770","24.83K","0.58%"
"2018년 10월 16일","94.748","94.765","94.900","94.470","15.73K","-0.01%"
"2018년 10월 15일","94.754","95.005","95.060","94.635","13.75K","-0.17%"
"2018년 10월 12일","94.911","94.715","95.055","94.640","16.37K","0.22%"
"2018년 10월 11일","94.706","95.120","95.125","94.665","29.20K","-0.49%"
"2018년 10월 10일","95.177","95.305","95.470","95.050","20.04K","-0.18%"
"2018년 10월 09일","95.346","95.425","95.840","95.310","21.73K","-0.09%"
"2018년 10월 08일","95.436","95.300","95.705","95.260","12.18K","0.14%"
"2018년 10월 05일","95.305","95.410","95.625","95.175","23.06K","-0.11%"
"2018년 10월 04일","95.412","95.715","95.780","95.190","25.23K","0.01%"
"2018년 10월 03일","95.406","95.115","95.745","94.885","21.51K","0.28%"
"2018년 10월 02일","95.140","94.920","95.390","94.895","26.49K","0.22%"
"2018년 10월 01일","94.929","94.710","95.000","94.605","14.86K","0.20%"
"2018년 09월 28일","94.737","94.630","94.985","94.550","23.14K","0.23%"
"2018년 09월 27일","94.524","93.890","94.620","93.810","27.05K","0.80%"
"2018년 09월 26일","93.773","93.760","94.000","93.520","21.09K","0.07%"
"2018년 09월 25일","93.711","93.820","93.960","93.590","14.78K","-0.07%"
"2018년 09월 24일","93.775","93.795","93.950","93.415","16.81K","-0.02%"
"2018년 09월 21일","93.798","93.490","93.930","93.395","23.21K","0.33%"
"2018년 09월 20일","93.491","94.165","94.165","93.405","28.35K","-0.67%"
"2018년 09월 19일","94.119","94.150","94.325","93.910","15.32K","-0.11%"
"2018년 09월 18일","94.227","94.180","94.320","93.880","19.09K","-0.27%"
"2018년 09월 17일","94.486","94.925","94.925","94.490","0.06K","-0.46%"
"2018년 09월 14일","94.925","94.560","94.990","94.355","10.47K","0.43%"
"2018년 09월 13일","94.517","94.850","94.955","94.410","27.96K","-0.26%"
"2018년 09월 12일","94.768","95.110","95.270","94.705","34.87K","-0.48%"
"2018년 09월 11일","95.225","95.130","95.330","94.845","29.32K","0.12%"
"2018년 09월 10일","95.110","95.385","95.540","94.985","23.11K","-0.23%"
"2018년 09월 07일","95.329","95.000","95.420","94.830","26.24K","0.36%"
"2018년 09월 06일","94.988","95.040","95.175","94.880","17.39K","-0.14%"
"2018년 09월 05일","95.124","95.350","95.620","94.995","24.33K","-0.27%"
"2018년 09월 04일","95.380","95.105","95.680","95.085","22.20K","0.31%"
"2018년 09월 03일","95.083","95.115","95.175","94.945","6.60K","0.00%"
"2018년 08월 31일","95.083","94.655","95.170","94.485","21.92K","0.43%"
"2018년 08월 30일","94.679","94.455","94.850","94.395","21.37K","0.17%"
"2018년 08월 29일","94.522","94.630","94.860","94.440","18.77K","-0.12%"
"2018년 08월 28일","94.635","94.660","94.825","94.340","18.56K","-0.05%"
"2018년 08월 27일","94.684","95.080","95.230","94.595","18.84K","-0.40%"
"2018년 08월 24일","95.063","95.570","95.610","94.935","23.38K","-0.54%"
"2018년 08월 23일","95.583","95.080","95.625","95.080","18.33K","0.56%"
"2018년 08월 22일","95.051","95.095","95.280","94.830","17.93K","-0.10%"
"2018년 08월 21일","95.150","95.625","95.660","94.960","24.69K","-0.67%"
"2018년 08월 20일","95.789","96.050","96.300","95.655","17.94K","-0.20%"
"2018년 08월 17일","95.981","96.500","96.560","95.970","17.17K","-0.57%"
"2018년 08월 16일","96.536","96.615","96.665","96.205","19.62K","-0.04%"
"2018년 08월 15일","96.577","96.550","96.865","96.530","19.02K","-0.03%"
"2018년 08월 14일","96.605","96.210","96.670","96.020","20.76K","0.37%"
"2018년 08월 13일","96.251","96.250","96.390","96.020","20.27K","0.03%"
"2018년 08월 10일","96.218","95.480","96.310","95.385","43.15K","0.91%"
"2018년 08월 09일","95.355","94.955","95.485","94.870","19.15K","0.49%"
"2018년 08월 08일","94.890","94.990","95.250","94.820","16.85K","-0.16%"
"2018년 08월 07일","95.046","95.170","95.225","94.810","15.10K","-0.15%"
"2018년 08월 06일","95.187","95.045","95.350","95.030","15.08K","0.24%"
"2018년 08월 03일","94.961","95.010","95.195","94.795","22.57K","-0.03%"
"2018년 08월 02일","94.987","94.450","95.020","94.420","20.49K","0.59%"
"2018년 08월 01일","94.428","94.355","94.515","94.290","10.72K","0.16%"
"2018년 07월 31일","94.275","94.120","94.365","93.940","15.48K","0.17%"
"2018년 07월 30일","94.111","94.485","94.555","94.040","12.40K","-0.37%"
"2018년 07월 27일","94.460","94.545","94.700","94.420","15.97K","-0.09%"
"2018년 07월 26일","94.544","93.940","94.580","93.870","22.63K","0.44%"
"2018년 07월 25일","94.129","94.375","94.450","93.905","19.41K","-0.27%"
"2018년 07월 24일","94.388","94.425","94.635","94.165","13.35K","-0.06%"
"2018년 07월 23일","94.440","94.195","94.490","93.970","15.26K","0.23%"
"2018년 07월 20일","94.226","94.905","95.095","94.125","34.63K","-0.75%"
"2018년 07월 19일","94.942","94.820","95.440","94.665","40.05K","0.14%"
"2018년 07월 18일","94.811","94.800","95.180","94.720","27.55K","0.11%"
"2018년 07월 17일","94.704","94.290","94.855","94.040","18.66K","0.46%"
"2018년 07월 16일","94.272","94.455","94.520","94.150","12.03K","-0.24%"
"2018년 07월 13일","94.500","94.640","95.000","94.430","17.52K","-0.07%"
"2018년 07월 12일","94.564","94.485","94.715","94.400","14.68K","0.08%"
"2018년 07월 11일","94.486","93.955","94.535","93.820","25.19K","0.64%"
"2018년 07월 10일","93.889","93.805","94.225","93.750","14.45K","0.09%"
"2018년 07월 09일","93.807","93.730","93.940","93.440","17.46K","0.04%"
"2018년 07월 06일","93.769","94.125","94.235","93.575","19.78K","-0.48%"
"2018년 07월 05일","94.223","94.270","94.345","93.915","13.95K","-0.20%"
"2018년 07월 04일","94.412","94.320","94.455","94.135","10.80K","0.00%"
"2018년 07월 03일","94.412","94.590","94.730","94.280","15.03K","-0.39%"
"2018년 07월 02일","94.779","94.300","94.885","94.260","16.22K","0.46%"
"2018년 06월 29일","94.349","95.025","95.055","94.195","28.02K","-0.79%"
"2018년 06월 28일","95.096","94.970","95.255","94.790","19.79K","0.13%"
"2018년 06월 27일","94.969","94.375","95.110","94.200","20.16K","0.66%"
"2018년 06월 26일","94.346","93.950","94.455","93.830","15.30K","0.43%"
"2018년 06월 25일","93.939","94.150","94.365","93.865","16.30K","-0.26%"
"2018년 06월 22일","94.180","94.550","94.550","94.095","18.27K","-0.24%"
"2018년 06월 21일","94.404","94.790","95.220","94.340","28.34K","-0.33%"
"2018년 06월 20일","94.716","94.645","94.985","94.585","16.23K","-0.01%"
"2018년 06월 19일","94.729","94.345","94.945","94.175","26.77K","-0.14%"
"2018년 06월 18일","94.858","94.875","95.000","94.750","0.18K","0.08%"
"2018년 06월 15일","94.782","94.955","95.130","94.665","10.09K","0.01%"
"2018년 06월 14일","94.776","93.490","94.945","93.180","31.06K","1.15%"
"2018년 06월 13일","93.699","93.815","94.040","93.520","42.47K","-0.11%"
"2018년 06월 12일","93.801","93.680","93.915","93.455","24.79K","0.26%"
"2018년 06월 11일","93.560","93.510","93.670","93.355","19.87K","0.02%"
"2018년 06월 08일","93.537","93.470","93.825","93.380","18.65K","0.17%"
"2018년 06월 07일","93.376","93.585","93.585","93.190","18.38K","-0.28%"
"2018년 06월 06일","93.634","93.805","93.865","93.385","25.22K","-0.25%"
"2018년 06월 05일","93.871","93.985","94.295","93.755","20.63K","-0.12%"
"2018년 06월 04일","93.986","94.165","94.165","93.630","16.76K","-0.19%"
"2018년 06월 01일","94.169","93.960","94.435","93.855","28.83K","0.22%"
"2018년 05월 31일","93.959","94.050","94.215","93.690","32.32K","-0.17%"
"2018년 05월 30일","94.115","94.800","94.925","93.985","37.62K","-0.71%"
"2018년 05월 29일","94.789","94.345","94.975","94.235","35.74K","0.70%"
"2018년 05월 28일","94.130","94.060","94.435","93.805","15.15K","0.00%"
"2018년 05월 25일","94.130","93.735","94.240","93.690","23.15K","0.46%"
"2018년 05월 24일","93.701","93.850","93.910","93.545","22.33K","-0.23%"
"2018년 05월 23일","93.918","93.450","94.115","93.425","28.84K","0.42%"
"2018년 05월 22일","93.526","93.460","93.650","93.200","20.94K","-0.06%"
"2018년 05월 21일","93.581","93.585","93.965","93.420","22.28K","0.04%"
"2018년 05월 18일","93.544","93.440","93.740","93.240","19.44K","0.18%"
"2018년 05월 17일","93.375","93.195","93.480","93.005","21.66K","0.10%"
"2018년 05월 16일","93.281","93.220","93.515","93.015","28.24K","0.20%"
"2018년 05월 15일","93.093","92.530","93.345","92.480","29.91K","0.68%"
"2018년 05월 14일","92.462","92.425","92.550","92.115","17.87K","0.06%"
"2018년 05월 11일","92.411","92.605","92.710","92.235","20.26K","-0.11%"
"2018년 05월 10일","92.516","93.005","93.030","92.390","34.75K","-0.40%"
"2018년 05월 09일","92.884","92.905","93.260","92.695","26.45K","-0.08%"
"2018년 05월 08일","92.958","92.555","93.135","92.505","29.98K","0.40%"
"2018년 05월 07일","92.592","92.415","92.825","92.290","19.36K","0.20%"
"2018년 05월 04일","92.408","92.270","92.755","92.190","25.44K","0.17%"
"2018년 05월 03일","92.251","92.590","92.600","92.185","23.02K","-0.10%"
"2018년 05월 02일","92.339","92.295","92.665","92.040","38.90K","0.09%"
"2018년 05월 01일","92.255","91.620","92.370","91.595","27.41K","0.68%"
"2018년 04월 30일","91.630","91.345","91.710","91.280","23.56K","0.31%"
"2018년 04월 27일","91.343","91.385","91.790","91.290","30.52K","-0.02%"
"2018년 04월 26일","91.365","91.005","91.440","90.745","38.97K","0.45%"
"2018년 04월 25일","90.953","90.540","91.035","90.515","26.43K","0.46%"
"2018년 04월 24일","90.537","90.695","90.850","90.475","24.27K","-0.19%"
"2018년 04월 23일","90.705","90.140","90.750","90.080","31.08K","0.70%"
"2018년 04월 20일","90.075","89.655","90.245","89.640","31.76K","0.42%"
"2018년 04월 19일","89.695","89.355","89.710","89.235","24.76K","0.39%"
"2018년 04월 18일","89.347","89.225","89.500","89.165","19.77K","0.13%"
"2018년 04월 17일","89.228","89.115","89.385","88.945","14.99K","0.10%"
"2018년 04월 16일","89.135","89.500","89.555","89.085","17.09K","-0.41%"
"2018년 04월 13일","89.503","89.460","89.590","89.370","12.80K","0.05%"
"2018년 04월 12일","89.456","89.210","89.675","89.160","23.61K","0.23%"
"2018년 04월 11일","89.253","89.280","89.365","89.020","18.44K","-0.03%"
"2018년 04월 10일","89.280","89.545","89.665","89.230","21.99K","-0.28%"
"2018년 04월 09일","89.534","89.850","89.980","89.510","22.27K","-0.28%"
"2018년 04월 06일","89.782","90.070","90.295","89.745","22.63K","-0.41%"
"2018년 04월 05일","90.154","89.745","90.270","89.740","25.72K","0.41%"
"2018년 04월 04일","89.783","89.800","89.895","89.570","15.11K","-0.08%"
"2018년 04월 03일","89.859","89.730","89.945","89.515","19.80K","0.17%"
"2018년 04월 02일","89.706","89.680","89.810","89.410","13.28K","-0.12%"
"2018년 03월 29일","89.812","89.725","89.840","89.575","17.76K","0.10%"
"2018년 03월 28일","89.719","88.970","89.820","88.895","32.56K","0.83%"
"2018년 03월 27일","88.983","88.625","89.250","88.530","24.99K","0.43%"
"2018년 03월 26일","88.604","89.040","89.105","88.560","25.80K","-0.48%"
"2018년 03월 23일","89.033","89.325","89.345","88.975","22.74K","-0.49%"
"2018년 03월 22일","89.473","89.265","89.575","88.990","26.35K","0.12%"
"2018년 03월 21일","89.369","89.980","89.985","89.215","32.86K","-0.65%"
"2018년 03월 20일","89.954","89.470","90.025","89.410","18.11K","-0.03%"
"2018년 03월 19일","89.983","90.180","90.350","89.970","1.71K","-0.25%"
"2018년 03월 16일","90.212","90.120","90.375","89.875","9.39K","0.10%"
"2018년 03월 15일","90.126","89.695","90.165","89.620","21.07K","0.49%"
"2018년 03월 14일","89.687","89.685","89.875","89.540","24.99K","0.05%"
"2018년 03월 13일","89.643","89.870","90.090","89.565","27.20K","-0.25%"
"2018년 03월 12일","89.867","90.065","90.165","89.815","23.38K","-0.22%"
"2018년 03월 09일","90.065","90.175","90.365","89.965","25.55K","-0.10%"
"2018년 03월 08일","90.156","89.585","90.215","89.420","31.83K","0.61%"
"2018년 03월 07일","89.607","89.490","89.745","89.330","23.59K","0.02%"
"2018년 03월 06일","89.590","89.920","90.035","89.470","32.81K","-0.50%"
"2018년 03월 05일","90.041","89.830","90.190","89.650","24.45K","0.15%"
"2018년 03월 02일","89.906","90.200","90.260","89.835","25.82K","-0.42%"
"2018년 03월 01일","90.281","90.655","90.885","90.160","39.78K","-0.30%"
"2018년 02월 28일","90.551","90.305","90.650","90.245","24.71K","0.30%"
"2018년 02월 27일","90.280","89.675","90.435","89.620","29.72K","0.55%"
"2018년 02월 26일","89.790","89.880","90.000","89.425","20.83K","-0.02%"
"2018년 02월 23일","89.808","89.705","89.990","89.690","16.56K","0.17%"
"2018년 02월 22일","89.656","90.055","90.170","89.560","24.08K","-0.29%"
"2018년 02월 21일","89.913","89.675","90.060","89.490","23.07K","0.31%"
"2018년 02월 20일","89.636","89.165","89.720","89.155","17.88K","0.70%"
"2018년 02월 19일","89.013","89.005","89.355","88.865","11.42K","0.00%"
"2018년 02월 16일","89.013","88.500","89.150","88.150","26.17K","0.57%"
"2018년 02월 15일","88.505","88.890","88.890","88.445","27.69K","-0.56%"
"2018년 02월 14일","89.005","89.595","90.020","88.835","39.24K","-0.66%"
"2018년 02월 13일","89.592","90.060","90.070","89.490","20.99K","-0.56%"
"2018년 02월 12일","90.096","90.250","90.310","89.955","19.21K","-0.26%"
"2018년 02월 09일","90.334","90.160","90.450","90.005","34.96K","0.24%"
